Rk,Player,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90
471,Antonin Cartillier,DF,Monaco,fr Ligue 1,19.0,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,Dani Carvajal,DF,Real Madrid,es La Liga,31.0,28,25,2171,24.1,4,3,7,4,0,0,5,1,1.7,2.7,4.4,30.0,82.0,168.0,0.17,0.12,0.29,0.17,0.29,0.07,0.11,0.18,0.07,0.18
1739,Quentin Merlin,DF,Nantes,fr Ligue 1,21.0,16,15,1283,14.3,0,1,1,0,0,0,0,0,0.7,1.3,2.0,34.0,98.0,62.0,0.0,0.07,0.07,0.0,0.07,0.05,0.09,0.14,0.05,0.14
1738,Quentin Merlin,DF,Marseille,fr Ligue 1,21.0,10,8,703,7.8,0,1,1,0,0,0,1,0,0.1,1.1,1.3,15.0,46.0,56.0,0.0,0.13,0.13,0.0,0.13,0.02,0.15,0.16,0.02,0.16
1735,Jorge Meré,DF,Cádiz,es La Liga,26.0,10,8,673,7.5,0,0,0,0,0,0,0,0,0.2,0.0,0.2,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
1734,Chris Mepham,DF,Bournemouth,eng Premier League,25.0,10,6,617,6.9,0,1,1,0,0,0,2,0,0.1,0.4,0.5,4.0,25.0,1.0,0.0,0.15,0.15,0.0,0.15,0.01,0.06,0.07,0.01,0.07
477,Nicolò Casale,DF,Lazio,it Serie A,25.0,20,16,1559,17.3,0,0,0,0,0,0,5,0,0.9,0.0,0.9,20.0,49.0,4.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
1733,Teden Mengi,DF,Luton Town,eng Premier League,21.0,30,28,2469,27.4,1,0,1,1,0,0,3,0,0.6,0.3,0.9,15.0,54.0,1.0,0.04,0.0,0.04,0.04,0.04,0.02,0.01,0.03,0.02,0.03
479,Kaelan Casey,DF,West Ham,eng Premier League,18.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,Matty Cash,DF,Aston Villa,eng Premier League,25.0,29,23,2142,23.8,2,2,4,2,0,0,8,0,4.2,2.3,6.5,62.0,88.0,101.0,0.08,0.08,0.17,0.08,0.17,0.18,0.1,0.27,0.18,0.27
1731,Formose Mendy,DF,Lorient,fr Ligue 1,22.0,18,13,1256,14.0,0,0,0,0,0,0,6,0,0.3,0.1,0.4,14.0,61.0,13.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,0.03
1730,Ferland Mendy,DF,Real Madrid,es La Liga,28.0,23,21,1720,19.1,0,0,0,0,0,0,5,0,0.2,0.9,1.1,19.0,84.0,96.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06
1729,Benjamin Mendy,DF,Lorient,fr Ligue 1,29.0,15,7,711,7.9,2,1,3,2,0,0,3,0,1.1,1.9,3.0,26.0,34.0,85.0,0.25,0.13,0.38,0.25,0.38,0.14,0.24,0.38,0.14,0.38
484,Timothy Castagne,DF,Fulham,eng Premier League,27.0,34,29,2634,29.3,1,3,4,1,0,0,3,0,1.6,1.9,3.5,48.0,77.0,113.0,0.03,0.1,0.14,0.03,0.14,0.06,0.07,0.12,0.06,0.12
1728,Antoine Mendy,DF,Nice,fr Ligue 1,19.0,10,4,418,4.6,0,0,0,0,0,0,0,0,0.1,0.4,0.5,3.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1
1725,Bruno Méndez,DF,Granada,es La Liga,23.0,17,15,1333,14.8,2,0,2,2,0,0,4,0,0.6,0.1,0.7,8.0,47.0,14.0,0.14,0.0,0.14,0.14,0.14,0.04,0.01,0.05,0.04,0.05
487,Jean-Charles Castelletto,DF,Nantes,fr Ligue 1,28.0,28,28,2464,27.4,2,0,2,2,0,0,5,0,0.6,0.8,1.4,24.0,100.0,31.0,0.07,0.0,0.07,0.07,0.07,0.02,0.03,0.05,0.02,0.05
1759,Kim Min-jae,DF,Bayern Munich,de Bundesliga,26.0,25,22,1970,21.9,1,1,2,1,0,0,3,0,0.8,0.4,1.2,14.0,131.0,3.0,0.05,0.05,0.09,0.05,0.09,0.04,0.02,0.05,0.04,0.05
1722,Nuno Mendes,DF,Paris S-G,fr Ligue 1,21.0,6,2,267,3.0,1,1,2,1,0,0,3,0,0.3,0.4,0.7,12.0,21.0,25.0,0.34,0.34,0.67,0.34,0.67,0.11,0.14,0.25,0.11,0.25
1761,Yerry Mina,DF,Cagliari,it Serie A,28.0,14,14,1215,13.5,2,0,2,1,1,1,4,0,1.3,0.0,0.5,4.0,23.0,3.0,0.15,0.0,0.15,0.07,0.07,0.1,0.0,0.1,0.04,0.04
1764,Tyrone Mings,DF,Aston Villa,eng Premier League,30.0,1,1,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09
1820,Loris Mouyokolo,DF,Lorient,fr Ligue 1,22.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1813,Yerson Mosquera,DF,Villarreal,es La Liga,22.0,16,14,1229,13.7,2,1,3,2,0,0,4,0,1.6,0.3,1.9,8.0,36.0,12.0,0.15,0.07,0.22,0.15,0.22,0.11,0.02,0.14,0.11,0.14
1812,Cristhian Mosquera,DF,Valencia,es La Liga,19.0,36,33,3075,34.2,0,0,0,0,0,0,2,0,0.7,0.0,0.7,14.0,77.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
890,Jonas Föhrenbach,DF,Heidenheim,de Bundesliga,27.0,33,32,2788,31.0,0,0,0,0,0,0,2,0,0.5,0.8,1.3,44.0,96.0,69.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.02,0.04
1806,Jorge Moreno,DF,Osasuna,es La Liga,22.0,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1804,Álex Moreno,DF,Aston Villa,eng Premier League,30.0,21,11,1031,11.5,2,0,2,2,0,0,2,0,1.1,1.1,2.3,32.0,24.0,83.0,0.17,0.0,0.17,0.17,0.17,0.1,0.1,0.2,0.1,0.2
444,João Cancelo,DF,Barcelona,es La Liga,29.0,32,29,2503,27.8,2,4,6,2,0,0,7,0,1.6,6.1,7.7,106.0,141.0,193.0,0.07,0.14,0.22,0.07,0.22,0.06,0.22,0.28,0.06,0.28
445,Fali Candé,DF,Metz,fr Ligue 1,25.0,25,20,1849,20.5,0,1,1,0,0,0,4,0,0.8,0.5,1.3,4.0,38.0,3.0,0.0,0.05,0.05,0.0,0.05,0.04,0.02,0.06,0.04,0.06
1797,Gonzalo Montiel,DF,Nott'ham Forest,eng Premier League,26.0,14,8,801,8.9,0,2,2,0,0,0,5,0,0.1,1.4,1.5,10.0,28.0,32.0,0.0,0.22,0.22,0.0,0.22,0.01,0.15,0.17,0.01,0.17
1796,César Montes,DF,Almería,es La Liga,26.0,21,21,1788,19.9,0,0,0,0,0,0,5,0,0.7,0.2,0.9,7.0,52.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.04,0.04,0.04
1795,Ilario Monterisi,DF,Frosinone,it Serie A,21.0,24,16,1469,16.3,2,2,4,2,0,0,1,0,1.1,0.4,1.5,4.0,47.0,18.0,0.12,0.12,0.25,0.12,0.25,0.07,0.02,0.09,0.07,0.09
1794,Enzo Mongo,DF,Nantes,fr Ligue 1,18.0,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1791,Nahuel Molina,DF,Atlético Madrid,es La Liga,25.0,30,19,1852,20.6,2,3,5,2,0,0,4,1,1.3,2.9,4.2,47.0,68.0,170.0,0.1,0.15,0.24,0.1,0.24,0.06,0.14,0.2,0.06,0.2
1789,Johan Mojica,DF,Osasuna,es La Liga,30.0,30,22,2041,22.7,0,3,3,0,0,0,1,0,1.0,2.6,3.6,57.0,82.0,117.0,0.0,0.13,0.13,0.0,0.13,0.04,0.11,0.16,0.04,0.16
1780,Maximilian Mittelstädt,DF,Stuttgart,de Bundesliga,26.0,31,23,2103,23.4,2,4,6,2,0,0,5,0,0.9,4.2,5.1,70.0,123.0,129.0,0.09,0.17,0.26,0.09,0.26,0.04,0.18,0.22,0.04,0.22
1779,Stefan Mitrović,DF,Getafe,es La Liga,33.0,11,9,699,7.8,1,0,1,1,0,0,3,0,0.1,0.3,0.4,4.0,19.0,2.0,0.13,0.0,0.13,0.13,0.13,0.01,0.04,0.05,0.01,0.05
1774,Filippo Missori,DF,Sassuolo,it Serie A,19.0,8,2,266,3.0,0,0,0,0,0,0,0,0,0.3,0.0,0.3,5.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.11,0.1,0.11
456,Andrea Carboni,DF,Monza,it Serie A,22.0,21,16,1487,16.5,1,0,1,1,0,0,1,0,1.2,0.5,1.7,13.0,46.0,22.0,0.06,0.0,0.06,0.06,0.06,0.07,0.03,0.1,0.07,0.1
1771,Kevin Miranda,DF,Sassuolo,it Serie A,20.0,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,Isaac Carcelen,DF,Cádiz,es La Liga,30.0,35,29,2611,29.0,0,0,0,0,0,0,2,0,0.6,1.0,1.6,25.0,75.0,70.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.06,0.02,0.06
1770,Juan Miranda,DF,Betis,es La Liga,23.0,25,21,1858,20.6,1,1,2,1,0,0,8,0,1.6,1.9,3.6,35.0,103.0,95.0,0.05,0.05,0.1,0.05,0.1,0.08,0.09,0.17,0.08,0.17
1766,Ignasi Miquel,DF,Granada,es La Liga,30.0,34,33,2992,33.2,1,1,2,1,0,0,5,0,1.4,1.2,2.5,8.0,83.0,8.0,0.03,0.03,0.06,0.03,0.06,0.04,0.04,0.08,0.04,0.08
1721,Houboulang Mendes,DF,Almería,es La Liga,25.0,7,4,396,4.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
1718,Birger Meling,DF,Rennes,fr Ligue 1,28.0,1,0,16,0.2,0,0,0,0,0,0,0,0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.8,0.8
1713,Bamo Meïté,DF,Lorient,fr Ligue 1,21.0,2,2,146,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1656,Clinton Mata,DF,Lyon,fr Ligue 1,30.0,28,25,2220,24.7,0,3,3,0,0,0,6,0,0.6,2.2,2.8,32.0,97.0,60.0,0.0,0.12,0.12,0.0,0.12,0.02,0.09,0.11,0.02,0.11
1652,Adam Masina,DF,Torino,it Serie A,29.0,16,10,1024,11.4,0,0,0,0,0,0,0,0,0.2,0.2,0.4,3.0,42.0,6.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
1651,Adam Masina,DF,Udinese,it Serie A,29.0,4,1,64,0.7,0,0,0,0,0,0,2,0,0.1,0.0,0.1,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08
523,Fabio Chiarodia,DF,Gladbach,de Bundesliga,18.0,7,1,152,1.7,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07
1648,Adam Marušić,DF,Lazio,it Serie A,30.0,37,37,3100,34.4,1,0,1,1,0,0,3,1,0.4,0.8,1.2,35.0,118.0,108.0,0.03,0.0,0.03,0.03,0.03,0.01,0.02,0.04,0.01,0.04
525,Ben Chilwell,DF,Chelsea,eng Premier League,26.0,13,9,756,8.4,0,1,1,0,0,0,5,0,1.2,2.2,3.4,22.0,25.0,59.0,0.0,0.12,0.12,0.0,0.12,0.14,0.26,0.41,0.14,0.41
1647,Lucas Martínez Quarta,DF,Fiorentina,it Serie A,27.0,29,26,2291,25.5,5,1,6,5,0,0,9,0,2.7,1.8,4.6,23.0,177.0,16.0,0.2,0.04,0.24,0.2,0.24,0.11,0.07,0.18,0.11,0.18
1645,Lisandro Martínez,DF,Manchester Utd,eng Premier League,25.0,11,8,646,7.2,0,1,1,0,0,0,3,0,0.0,0.1,0.1,8.0,28.0,1.0,0.0,0.14,0.14,0.0,0.14,0.0,0.01,0.01,0.0,0.01
1642,Iñigo Martínez,DF,Barcelona,es La Liga,32.0,20,13,1296,14.4,0,0,0,0,0,0,5,0,0.4,0.0,0.4,33.0,97.0,5.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
1640,Arnau Martinez,DF,Girona,es La Liga,20.0,21,14,1241,13.8,0,2,2,0,0,0,5,0,0.2,1.4,1.6,29.0,68.0,16.0,0.0,0.15,0.15,0.0,0.15,0.01,0.1,0.12,0.01,0.12
1635,Jon Martin,DF,Real Sociedad,es La Liga,17.0,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633,Aarón Martín,DF,Genoa,it Serie A,26.0,22,17,1376,15.3,0,1,1,0,0,0,4,1,0.2,1.7,1.9,28.0,35.0,72.0,0.0,0.07,0.07,0.0,0.07,0.01,0.11,0.12,0.01,0.12
1627,Marquinhos,DF,Paris S-G,fr Ligue 1,29.0,21,18,1537,17.1,0,1,1,0,0,0,1,0,0.4,0.5,0.9,18.0,114.0,3.0,0.0,0.06,0.06,0.0,0.06,0.03,0.03,0.05,0.03,0.05
1624,Mika Màrmol,DF,Las Palmas,es La Liga,21.0,36,36,3178,35.3,0,1,1,0,0,0,6,1,0.2,1.0,1.1,36.0,142.0,13.0,0.0,0.03,0.03,0.0,0.03,0.0,0.03,0.03,0.0,0.03
1623,Guillermo Maripán,DF,Monaco,fr Ligue 1,29.0,23,21,1767,19.6,1,0,1,1,0,0,0,1,0.4,0.5,0.9,4.0,59.0,5.0,0.05,0.0,0.05,0.05,0.05,0.02,0.02,0.05,0.02,0.05
1620,Rafa Marín,DF,Alavés,es La Liga,21.0,33,27,2443,27.1,0,0,0,0,0,0,6,0,0.7,0.3,1.0,13.0,77.0,6.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
1617,José María Giménez,DF,Atlético Madrid,es La Liga,28.0,22,14,1326,14.7,0,0,0,0,0,0,5,0,0.4,0.1,0.5,2.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
537,Chumi,DF,Almería,es La Liga,24.0,31,26,2434,27.0,0,1,1,0,0,0,4,0,1.0,1.4,2.4,11.0,68.0,4.0,0.0,0.04,0.04,0.0,0.04,0.04,0.05,0.09,0.04,0.09
1616,Pablo Marí,DF,Monza,it Serie A,29.0,34,30,2615,29.1,0,0,0,0,0,0,7,0,0.4,0.3,0.7,2.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02
1613,Óscar de Marcos,DF,Athletic Club,es La Liga,34.0,28,26,2258,25.1,1,5,6,1,0,0,5,0,0.6,3.1,3.7,51.0,143.0,125.0,0.04,0.2,0.24,0.04,0.24,0.03,0.12,0.15,0.03,0.15
1612,Gian Marco Ferrari,DF,Sassuolo,it Serie A,31.0,31,25,2272,25.2,1,0,1,1,0,0,4,0,1.6,0.3,1.9,32.0,148.0,7.0,0.04,0.0,0.04,0.04,0.04,0.06,0.01,0.07,0.06,0.07
1611,Riccardo Marchizza,DF,Frosinone,it Serie A,25.0,13,13,1148,12.8,0,4,4,0,0,0,1,0,0.4,0.8,1.2,6.0,36.0,39.0,0.0,0.31,0.31,0.0,0.31,0.03,0.06,0.1,0.03,0.1
1663,Joël Matip,DF,Liverpool,eng Premier League,31.0,10,9,781,8.7,0,0,0,0,0,0,2,0,0.5,0.1,0.6,8.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.06,0.06,0.06
518,Jhoanner Chávez,DF,Lens,fr Ligue 1,21.0,8,6,481,5.3,0,0,0,0,0,0,1,0,0.3,0.5,0.8,4.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.06,0.08,0.14,0.06,0.14
1665,Chrislain Matsima,DF,Clermont Foot,fr Ligue 1,21.0,14,13,1180,13.1,1,0,1,1,0,0,2,0,0.2,0.0,0.2,13.0,45.0,1.0,0.08,0.0,0.08,0.08,0.08,0.01,0.0,0.01,0.01,0.01
1666,Chrislain Matsima,DF,Monaco,fr Ligue 1,21.0,6,3,298,3.3,0,1,1,0,0,0,2,0,0.1,0.1,0.2,5.0,31.0,5.0,0.0,0.3,0.3,0.0,0.3,0.04,0.02,0.06,0.04,0.06
1712,Bamo Meïté,DF,Marseille,fr Ligue 1,21.0,16,6,638,7.1,0,0,0,0,0,0,1,0,0.1,0.0,0.1,11.0,29.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
493,Catena,DF,Osasuna,es La Liga,28.0,30,28,2534,28.2,1,3,4,1,0,0,8,1,1.3,1.0,2.4,5.0,77.0,1.0,0.04,0.11,0.14,0.04,0.14,0.05,0.04,0.08,0.05,0.08
1710,Ben Mee,DF,Brentford,eng Premier League,33.0,16,15,1272,14.1,2,0,2,2,0,0,1,1,1.5,0.3,1.8,11.0,49.0,9.0,0.14,0.0,0.14,0.14,0.14,0.1,0.02,0.13,0.1,0.13
1705,Scott McKenna,DF,Nott'ham Forest,eng Premier League,26.0,5,5,416,4.6,0,0,0,0,0,0,0,0,0.2,0.2,0.4,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.08,0.05,0.08
498,Zeki Çelik,DF,Roma,it Serie A,26.0,17,6,671,7.5,0,0,0,0,0,0,1,0,0.2,0.6,0.8,14.0,26.0,38.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.11,0.02,0.11
499,Álex Centelles,DF,Almería,es La Liga,25.0,14,11,980,10.9,0,1,1,0,0,0,2,0,0.0,1.6,1.6,16.0,31.0,53.0,0.0,0.09,0.09,0.0,0.09,0.0,0.14,0.15,0.0,0.15
500,Fabien Centonze,DF,Hellas Verona,it Serie A,27.0,10,7,676,7.5,0,1,1,0,0,0,2,0,0.0,1.0,1.1,16.0,14.0,21.0,0.0,0.13,0.13,0.0,0.13,0.0,0.14,0.14,0.0,0.14
501,Fabien Centonze,DF,Nantes,fr Ligue 1,27.0,3,1,94,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1694,Chancel Mbemba,DF,Marseille,fr Ligue 1,28.0,25,25,2207,24.5,2,2,4,2,0,0,1,0,1.8,1.0,2.8,16.0,131.0,10.0,0.08,0.08,0.16,0.08,0.16,0.07,0.04,0.12,0.07,0.12
1387,Frans Krätzig,DF,Bayern Munich,de Bundesliga,20.0,4,0,56,0.6,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.84,0.42,0.84
1693,Mamadou Mbaye,DF,Cádiz,es La Liga,25.0,4,2,288,3.2,0,0,0,0,0,0,2,0,0.3,0.0,0.3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11
505,Leonardo Cerri,DF,Juventus,it Serie A,20.0,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687,Pasquale Mazzocchi,DF,Napoli,it Serie A,28.0,10,4,428,4.8,0,1,1,0,0,0,0,1,0.2,0.2,0.4,14.0,24.0,22.0,0.0,0.21,0.21,0.0,0.21,0.03,0.04,0.08,0.03,0.08
507,Julian Chabot,DF,Köln,de Bundesliga,25.0,32,32,2703,30.0,0,0,0,0,0,0,9,1,1.4,0.4,1.8,17.0,71.0,8.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06
1686,Pasquale Mazzocchi,DF,Salernitana,it Serie A,28.0,18,16,1272,14.1,0,1,1,0,0,0,4,0,0.3,1.3,1.6,36.0,36.0,62.0,0.0,0.07,0.07,0.0,0.07,0.02,0.09,0.11,0.02,0.11
1684,Noussair Mazraoui,DF,Bayern Munich,de Bundesliga,25.0,19,15,1197,13.3,0,3,3,0,0,0,3,0,0.9,1.8,2.6,34.0,103.0,79.0,0.0,0.23,0.23,0.0,0.23,0.07,0.13,0.2,0.07,0.2
1677,Philipp Max,DF,Eint Frankfurt,de Bundesliga,29.0,23,17,1350,15.0,1,2,3,1,0,0,2,0,0.2,2.8,3.0,25.0,63.0,56.0,0.07,0.13,0.2,0.07,0.2,0.02,0.18,0.2,0.02,0.2
511,Trevoh Chalobah,DF,Chelsea,eng Premier League,24.0,13,10,952,10.6,1,0,1,1,0,0,1,0,0.2,0.1,0.3,5.0,31.0,9.0,0.09,0.0,0.09,0.09,0.09,0.02,0.01,0.02,0.02,0.02
1676,Christian Mawissa,DF,Toulouse,fr Ligue 1,18.0,17,12,1118,12.4,2,0,2,2,0,0,3,0,1.0,0.3,1.3,26.0,39.0,11.0,0.16,0.0,0.16,0.16,0.16,0.08,0.02,0.1,0.08,0.1
1675,Konstantinos Mavropanos,DF,West Ham,eng Premier League,25.0,19,16,1500,16.7,1,0,1,1,0,0,2,0,1.2,0.2,1.4,10.0,38.0,2.0,0.06,0.0,0.06,0.06,0.06,0.07,0.01,0.08,0.07,0.08
1669,Alan Matturro,DF,Genoa,it Serie A,18.0,6,1,106,1.2,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
515,Brendan Chardonnet,DF,Brest,fr Ligue 1,28.0,33,33,2970,33.0,1,1,2,1,0,0,4,0,1.5,1.6,3.1,25.0,115.0,8.0,0.03,0.03,0.06,0.03,0.06,0.04,0.05,0.09,0.04,0.09
1688,Kevin Mbabu,DF,Augsburg,de Bundesliga,28.0,25,22,2047,22.7,0,2,2,0,0,0,5,0,0.1,1.9,2.1,70.0,84.0,106.0,0.0,0.09,0.09,0.0,0.09,0.01,0.09,0.09,0.01,0.09
1383,Emil Krafth,DF,Newcastle Utd,eng Premier League,28.0,17,8,913,10.1,0,0,0,0,0,0,2,0,0.2,1.0,1.2,12.0,29.0,33.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.02,0.12
653,Paweł Dawidowicz,DF,Hellas Verona,it Serie A,28.0,28,25,2143,23.8,0,0,0,0,0,0,5,0,0.5,0.0,0.6,11.0,89.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
654,Craig Dawson,DF,Wolves,eng Premier League,33.0,25,25,2209,24.5,1,1,2,1,0,0,7,0,1.5,1.4,2.9,1.0,49.0,4.0,0.04,0.04,0.08,0.04,0.08,0.06,0.06,0.12,0.06,0.12
797,John Egan,DF,Sheffield Utd,eng Premier League,30.0,6,6,482,5.4,0,0,0,0,0,0,2,0,0.2,0.0,0.2,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
1106,Daiki Hashioka,DF,Luton Town,eng Premier League,24.0,10,6,595,6.6,0,0,0,0,0,0,0,0,0.1,0.7,0.8,3.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.02,0.12
1099,Ridgeciano Haps,DF,Genoa,it Serie A,30.0,16,7,773,8.6,0,1,1,0,0,0,0,0,0.1,0.7,0.8,13.0,13.0,42.0,0.0,0.12,0.12,0.0,0.12,0.01,0.08,0.1,0.01,0.1
800,Kingsley Ehizibue,DF,Udinese,it Serie A,28.0,23,11,955,10.6,0,1,1,0,0,0,4,0,1.3,0.7,2.0,18.0,15.0,44.0,0.0,0.09,0.09,0.0,0.09,0.12,0.07,0.19,0.12,0.19
801,Hjalmar Ekdal,DF,Burnley,eng Premier League,24.0,8,5,437,4.9,0,0,0,0,0,0,2,0,0.1,0.1,0.1,5.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03
1097,Andreas Hanche-Olsen,DF,Mainz 05,de Bundesliga,26.0,15,12,992,11.0,1,0,1,1,0,0,5,0,0.7,0.0,0.7,1.0,19.0,0.0,0.09,0.0,0.09,0.09,0.09,0.06,0.0,0.06,0.06,0.06
1094,Lewis Hall,DF,Newcastle Utd,eng Premier League,18.0,18,8,781,8.7,1,0,1,1,0,0,2,0,0.3,0.3,0.6,19.0,46.0,27.0,0.12,0.0,0.12,0.12,0.12,0.04,0.03,0.07,0.04,0.07
1093,Achraf Hakimi,DF,Paris S-G,fr Ligue 1,24.0,25,20,1932,21.5,4,5,9,4,0,0,3,0,4.2,5.2,9.4,84.0,218.0,230.0,0.19,0.23,0.42,0.19,0.42,0.2,0.24,0.44,0.2,0.44
1091,Massadio Haïdara,DF,Lens,fr Ligue 1,30.0,18,7,741,8.2,0,1,1,0,0,0,1,0,0.1,0.2,0.3,8.0,40.0,25.0,0.0,0.12,0.12,0.0,0.12,0.02,0.02,0.04,0.02,0.04
1088,Jaouen Hadjam,DF,Nantes,fr Ligue 1,20.0,8,0,112,1.2,0,0,0,0,0,0,0,0,0.0,0.4,0.4,6.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.03,0.29,0.32,0.03,0.32
1081,Norbert Gyömbér,DF,Salernitana,it Serie A,31.0,22,20,1760,19.6,0,0,0,0,0,0,9,0,0.2,0.2,0.3,4.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02
1079,Joško Gvardiol,DF,Manchester City,eng Premier League,21.0,28,26,2328,25.9,4,1,5,4,0,0,3,0,3.1,1.4,4.5,63.0,136.0,115.0,0.15,0.04,0.19,0.15,0.19,0.12,0.06,0.18,0.12,0.18
1077,Miguel Gutiérrez,DF,Girona,es La Liga,22.0,35,35,3032,33.7,2,7,9,2,0,0,4,0,2.8,7.5,10.2,74.0,146.0,184.0,0.06,0.21,0.27,0.06,0.27,0.08,0.22,0.3,0.08,0.3
1076,Malo Gusto,DF,Chelsea,eng Premier League,20.0,27,19,1751,19.5,0,6,6,0,0,0,7,1,0.9,4.3,5.2,78.0,86.0,135.0,0.0,0.31,0.31,0.0,0.31,0.05,0.22,0.27,0.05,0.27
